observation_id,access,user_id,specie_id,specie_name,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
88165,1,9,855,Hydnophora microconos,28,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,,91376,60,Growth rate,38,mm yr^-1,,,11.5,,"","","",1,
88165,1,9,855,Hydnophora microconos,28,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,,91377,142,Habitat type,10,cat,,,lagoon,raw_value,"","","","",
88165,1,9,855,Hydnophora microconos,28,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,,91378,143,Water depth,9,m,,,5,raw_value,"","","","",
159751,1,126,855,Hydnophora microconos,339,Maldives,2.438229,73.212891,802,787,203220,127,Calcification rate,43,g cm ^-2 yr^-1,32,Product of linear extension and bulk density,0.43,mean,0.06,standard_deviation,,3,
159751,1,126,855,Hydnophora microconos,339,Maldives,2.438229,73.212891,802,787,203221,60,Growth rate,38,mm yr^-1,2,Alizarin stain,6.3,mean,0.4,standard_deviation,,3,
159751,1,126,855,Hydnophora microconos,339,Maldives,2.438229,73.212891,802,787,203222,61,Skeletal density,34,g cm-3,3,Archimedes principle,1.37,mean,0.2,standard_deviation,,3,
159751,1,126,855,Hydnophora microconos,339,Maldives,2.438229,73.212891,802,787,203223,174,Year,10,cat,,,2010-2011,raw_value,,,,,
159751,1,126,855,Hydnophora microconos,339,Maldives,2.438229,73.212891,802,787,203224,152,Water temperature,52,ºC,,,29,raw_value,,,,,
159751,1,126,855,Hydnophora microconos,339,Maldives,2.438229,73.212891,802,787,203225,143,Water depth,9,m,,,1,raw_value,,,,,
42773,1,1,857,Hydnophora rigida,180,"Dumaguete, Philippines",9.3167,123.3,277,,41071,60,Growth rate,38,mm yr^-1,,,71,,"","","",1,
42773,1,1,857,Hydnophora rigida,180,"Dumaguete, Philippines",9.3167,123.3,277,,41072,143,Water depth,9,m,,,2,raw_value,"","","","",
2071,1,1,31,Isopora brueggemanni,180,"Dumaguete, Philippines",9.3167,123.3,277,,1993,60,Growth rate,38,mm yr^-1,,,74.8,,"","","","",
2071,1,1,31,Isopora brueggemanni,180,"Dumaguete, Philippines",9.3167,123.3,277,,1994,143,Water depth,9,m,,,2,raw_value,"","","","",
159752,1,126,883,Leptastrea purpurea,339,Maldives,2.438229,73.212891,802,787,203226,127,Calcification rate,43,g cm ^-2 yr^-1,32,Product of linear extension and bulk density,0.31,mean,0.12,standard_deviation,,3,
159752,1,126,883,Leptastrea purpurea,339,Maldives,2.438229,73.212891,802,787,203227,60,Growth rate,38,mm yr^-1,2,Alizarin stain,1.8,mean,0.3,standard_deviation,,3,
159752,1,126,883,Leptastrea purpurea,339,Maldives,2.438229,73.212891,802,787,203228,61,Skeletal density,34,g cm-3,3,Archimedes principle,1.63,mean,0.28,standard_deviation,,3,
159752,1,126,883,Leptastrea purpurea,339,Maldives,2.438229,73.212891,802,787,203229,174,Year,10,cat,,,2010-2011,raw_value,,,,,
159752,1,126,883,Leptastrea purpurea,339,Maldives,2.438229,73.212891,802,787,203230,152,Water temperature,52,ºC,,,29,raw_value,,,,,
159752,1,126,883,Leptastrea purpurea,339,Maldives,2.438229,73.212891,802,787,203231,143,Water depth,9,m,,,1,raw_value,,,,,
159835,1,126,752,Lobactis scutaria,87,Oahu,21.5,-158.0,119,787,203478,60,Growth rate,38,mm yr^-1,54,Ruler measurement,16.4,mean,,,,,
159835,1,126,752,Lobactis scutaria,87,Oahu,21.5,-158.0,119,787,203479,152,Water temperature,52,ºC,,,15.5,raw_value,,,,,
159824,1,126,752,Lobactis scutaria,87,Oahu,21.5,-158.0,119,787,203456,60,Growth rate,38,mm yr^-1,54,Ruler measurement,4.6,mean,,,,,
159824,1,126,752,Lobactis scutaria,87,Oahu,21.5,-158.0,119,787,203457,152,Water temperature,52,ºC,,,15.5,raw_value,,,,,
159845,1,126,752,Lobactis scutaria,123,Johnston Atoll,16.7473,-169.5093167,773,787,203507,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),10.3,mean,3,standard_deviation,,14,
159845,1,126,752,Lobactis scutaria,123,Johnston Atoll,16.7473,-169.5093167,773,787,203508,174,Year,10,cat,,,1976,raw_value,,,,,
159845,1,126,752,Lobactis scutaria,123,Johnston Atoll,16.7473,-169.5093167,773,787,203509,152,Water temperature,52,ºC,,,26,mean,25,range,27,,
159844,1,126,752,Lobactis scutaria,123,Johnston Atoll,16.7473,-169.5093167,773,787,203504,60,Growth rate,38,mm yr^-1,8,X-radiography (densitometer),5.9,mean,4.4,standard_deviation,,3,
159844,1,126,752,Lobactis scutaria,123,Johnston Atoll,16.7473,-169.5093167,773,787,203505,174,Year,10,cat,,,1976,raw_value,,,,,
159844,1,126,752,Lobactis scutaria,123,Johnston Atoll,16.7473,-169.5093167,773,787,203506,152,Water temperature,52,ºC,,,26,mean,25,range,27,,
159887,1,126,937,Lophelia pertusa,556,Northern Gulf of Mexico,28.695786,-89.947446,817,787,203633,60,Growth rate,38,mm yr^-1,15,Image analysis,19.9,mean,32,range,323,,
159887,1,126,937,Lophelia pertusa,556,Northern Gulf of Mexico,28.695786,-89.947446,817,787,203634,174,Year,10,cat,,,1979-2013,raw_value,,,,,
159887,1,126,937,Lophelia pertusa,556,Northern Gulf of Mexico,28.695786,-89.947446,817,787,203635,143,Water depth,9,m,,,400,mean,200,range,600,,
159955,1,126,937,Lophelia pertusa,557,"Trondheim, Norway",63.469351,10.125096,778,787,203827,60,Growth rate,38,mm yr^-1,,,5.5,mean,,,,,
159955,1,126,937,Lophelia pertusa,557,"Trondheim, Norway",63.469351,10.125096,778,787,203828,174,Year,10,cat,,,1993,raw_value,,,,,
159955,1,126,937,Lophelia pertusa,557,"Trondheim, Norway",63.469351,10.125096,778,787,203829,143,Water depth,9,m,,,275,raw_value,,,,,
99303,1,9,939,Madracis asperula,47,Jamaica,18.13265,-77.29588889,643,,113652,60,Growth rate,38,mm yr^-1,4,Callipers,10.44,mean,0.56,standard_deviation,,9,
99299,1,9,939,Madracis asperula,46,Barbados,13.065258,-59.39125,643,,113648,60,Growth rate,38,mm yr^-1,4,Callipers,22,mean,0.18,standard_deviation,,4,
159822,1,126,949,Madracis mirabilis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,838,787,203451,60,Growth rate,38,mm yr^-1,54,Ruler measurement,22,mean,5,standard_deviation,,12,
159822,1,126,949,Madracis mirabilis,227,"Discovery Bay, Jamaica",18.467479,-77.404089,838,787,203452,143,Water depth,9,m,,,10,raw_value,,,,,
98438,1,1,964,Meandrina meandrites,379,"Dancing Ladies, Discovery Bay, Jamaica",18.472817,-77.413367,362,,141955,60,Growth rate,60,mm yr^-1,15,Image analysis,1,mean,1.2,standard_error,,5,
98438,1,1,964,Meandrina meandrites,379,"Dancing Ladies, Discovery Bay, Jamaica",18.472817,-77.413367,362,,141956,143,Water depth,9,m,6,Depth gauge,6.75,median,5,range,8.5,,
98432,1,1,964,Meandrina meandrites,369,"Rio Bueno, Jamaica",18.479459,-77.459666,362,,141943,60,Growth rate,60,mm yr^-1,15,Image analysis,1,mean,0.9,standard_error,,5,
98432,1,1,964,Meandrina meandrites,369,"Rio Bueno, Jamaica",18.479459,-77.459666,362,,141944,143,Water depth,9,m,6,Depth gauge,6.75,median,5,range,8.5,,
98442,1,1,964,Meandrina meandrites,382,"Pear Tree Bottom, Jamaica",18.463817,-77.356717,362,,141965,60,Growth rate,60,mm yr^-1,15,Image analysis,1.1,mean,1.2,standard_error,,5,
98442,1,1,964,Meandrina meandrites,382,"Pear Tree Bottom, Jamaica",18.463817,-77.356717,362,,141966,143,Water depth,9,m,6,Depth gauge,6.75,median,5,range,8.5,,
98436,1,1,964,Meandrina meandrites,379,"Dancing Ladies, Discovery Bay, Jamaica",18.472817,-77.413367,362,,141959,60,Growth rate,60,mm yr^-1,15,Image analysis,1,mean,1.2,standard_error,,5,
98436,1,1,964,Meandrina meandrites,379,"Dancing Ladies, Discovery Bay, Jamaica",18.472817,-77.413367,362,,141960,143,Water depth,9,m,6,Depth gauge,6.75,median,5,range,8.5,,
98437,1,1,964,Meandrina meandrites,379,"Dancing Ladies, Discovery Bay, Jamaica",18.472817,-77.413367,362,,141957,60,Growth rate,60,mm yr^-1,15,Image analysis,1.1,mean,1.1,standard_error,,5,
98437,1,1,964,Meandrina meandrites,379,"Dancing Ladies, Discovery Bay, Jamaica",18.472817,-77.413367,362,,141958,143,Water depth,9,m,6,Depth gauge,6.75,median,5,range,8.5,,
98439,1,1,964,Meandrina meandrites,381,"Dairy Bull, Jamaica",18.46805,-77.388367,362,,141953,60,Growth rate,60,mm yr^-1,15,Image analysis,1.5,mean,1.2,standard_error,,5,
98439,1,1,964,Meandrina meandrites,381,"Dairy Bull, Jamaica",18.46805,-77.388367,362,,141954,143,Water depth,9,m,6,Depth gauge,6.75,median,5,range,8.5,,
98441,1,1,964,Meandrina meandrites,381,"Dairy Bull, Jamaica",18.46805,-77.388367,362,,141949,60,Growth rate,60,mm yr^-1,15,Image analysis,1.1,mean,0.8,standard_error,,5,
98441,1,1,964,Meandrina meandrites,381,"Dairy Bull, Jamaica",18.46805,-77.388367,362,,141950,143,Water depth,9,m,6,Depth gauge,6.75,median,5,range,8.5,,
98430,1,1,964,Meandrina meandrites,369,"Rio Bueno, Jamaica",18.479459,-77.459666,362,,141947,60,Growth rate,60,mm yr^-1,15,Image analysis,1.2,mean,1.1,standard_error,,5,
98430,1,1,964,Meandrina meandrites,369,"Rio Bueno, Jamaica",18.479459,-77.459666,362,,141948,143,Water depth,9,m,6,Depth gauge,6.75,median,5,range,8.5,,
98431,1,1,964,Meandrina meandrites,369,"Rio Bueno, Jamaica",18.479459,-77.459666,362,,141945,60,Growth rate,60,mm yr^-1,15,Image analysis,1.1,mean,0.8,standard_error,,5,
98431,1,1,964,Meandrina meandrites,369,"Rio Bueno, Jamaica",18.479459,-77.459666,362,,141946,143,Water depth,9,m,6,Depth gauge,6.75,median,5,range,8.5,,
98433,1,1,964,Meandrina meandrites,380,"M1, Discovery Bay, Jamaica",18.472283,-77.40875,362,,141941,60,Growth rate,60,mm yr^-1,15,Image analysis,1.3,mean,0.9,standard_error,,5,
98433,1,1,964,Meandrina meandrites,380,"M1, Discovery Bay, Jamaica",18.472283,-77.40875,362,,141942,143,Water depth,9,m,6,Depth gauge,6.75,median,5,range,8.5,,
98435,1,1,964,Meandrina meandrites,380,"M1, Discovery Bay, Jamaica",18.472283,-77.40875,362,,141937,60,Growth rate,60,mm yr^-1,15,Image analysis,1,mean,0.8,standard_error,,5,
98435,1,1,964,Meandrina meandrites,380,"M1, Discovery Bay, Jamaica",18.472283,-77.40875,362,,141938,143,Water depth,9,m,6,Depth gauge,6.75,median,5,range,8.5,,
159812,1,126,964,Meandrina meandrites,47,Jamaica,18.13265,-77.29588889,362,787,203421,60,Growth rate,38,mm yr^-1,15,Image analysis,1.22,mean,,,,5,
159812,1,126,964,Meandrina meandrites,47,Jamaica,18.13265,-77.29588889,362,787,203422,174,Year,10,cat,,,2000-2008,raw_value,,,,,
159812,1,126,964,Meandrina meandrites,47,Jamaica,18.13265,-77.29588889,362,787,203423,143,Water depth,9,m,,,6.75,mean,5,range,8.5,,
98440,1,1,964,Meandrina meandrites,381,"Dairy Bull, Jamaica",18.46805,-77.388367,362,,141951,60,Growth rate,60,mm yr^-1,15,Image analysis,1.6,mean,0.7,standard_error,,5,
98440,1,1,964,Meandrina meandrites,381,"Dairy Bull, Jamaica",18.46805,-77.388367,362,,141952,143,Water depth,9,m,6,Depth gauge,6.75,median,5,range,8.5,,
98443,1,1,964,Meandrina meandrites,382,"Pear Tree Bottom, Jamaica",18.463817,-77.356717,362,,141963,60,Growth rate,60,mm yr^-1,15,Image analysis,1.1,mean,0.9,standard_error,,5,
98443,1,1,964,Meandrina meandrites,382,"Pear Tree Bottom, Jamaica",18.463817,-77.356717,362,,141964,143,Water depth,9,m,6,Depth gauge,6.75,median,5,range,8.5,,
98444,1,1,964,Meandrina meandrites,382,"Pear Tree Bottom, Jamaica",18.463817,-77.356717,362,,141961,60,Growth rate,60,mm yr^-1,15,Image analysis,1,mean,1.1,standard_error,,5,
98444,1,1,964,Meandrina meandrites,382,"Pear Tree Bottom, Jamaica",18.463817,-77.356717,362,,141962,143,Water depth,9,m,6,Depth gauge,6.75,median,5,range,8.5,,
98434,1,1,964,Meandrina meandrites,380,"M1, Discovery Bay, Jamaica",18.472283,-77.40875,362,,141939,60,Growth rate,60,mm yr^-1,15,Image analysis,1.1,mean,0.9,standard_error,,5,
98434,1,1,964,Meandrina meandrites,380,"M1, Discovery Bay, Jamaica",18.472283,-77.40875,362,,141940,143,Water depth,9,m,6,Depth gauge,6.75,median,5,range,8.5,,
118932,1,9,965,Merulina ampliata,437,"Cyrene patch reef, Singapore",1.2516,103.7184,367,,142329,60,Growth rate,62,mm month^-1,2,Alizarin stain,1.406,mean,0.46,95_ci,,5,
118932,1,9,965,Merulina ampliata,437,"Cyrene patch reef, Singapore",1.2516,103.7184,367,,142330,143,Water depth,9,m,6,Depth gauge,3.5,raw_value,,,,,
118932,1,9,965,Merulina ampliata,437,"Cyrene patch reef, Singapore",1.2516,103.7184,367,,142331,151,Season,10,cat,,,dry (nov-mar),raw_value,,,,,
118932,1,9,965,Merulina ampliata,437,"Cyrene patch reef, Singapore",1.2516,103.7184,367,,142332,190,Distance from shore,37,km,,,4.5,raw_value,,,,,
118932,1,9,965,Merulina ampliata,437,"Cyrene patch reef, Singapore",1.2516,103.7184,367,,142333,146,Chlorophyll a,71,mg m^-2,,,0.097,mean,0.023,95_ci,,100,
118932,1,9,965,Merulina ampliata,437,"Cyrene patch reef, Singapore",1.2516,103.7184,367,,142334,191,Downward flux of suspended particulate matter,67,mg cm^-2 day^-1,64,Sediment trap,5.946,mean,4.208,95_ci,,100,
118932,1,9,965,Merulina ampliata,437,"Cyrene patch reef, Singapore",1.2516,103.7184,367,,142335,192,Dissolved oxygen concentration,68,mg l^-1,61,Oxygen meter,6.278,mean,0.153,95_ci,,100,
118932,1,9,965,Merulina ampliata,437,"Cyrene patch reef, Singapore",1.2516,103.7184,367,,142336,193,Phosphate concentration,69,ppb - parts-per-billion,62,Flow injection analyser,12.57,mean,2.46,95_ci,,100,
118932,1,9,965,Merulina ampliata,437,"Cyrene patch reef, Singapore",1.2516,103.7184,367,,142337,194,Salinity,70,0/00,59,Refractometer,33.63,mean,0.703,95_ci,,100,
118932,1,9,965,Merulina ampliata,437,"Cyrene patch reef, Singapore",1.2516,103.7184,367,,142338,195,Light extinction coefficient,9,m,60,Secchi disk,0.985,mean,0.173,95_ci,,100,
118932,1,9,965,Merulina ampliata,437,"Cyrene patch reef, Singapore",1.2516,103.7184,367,,142339,152,Water temperature,52,ºC,61,Oxygen meter,27.913,mean,0.72,95_ci,,100,
118932,1,9,965,Merulina ampliata,437,"Cyrene patch reef, Singapore",1.2516,103.7184,367,,142340,196,Particulate organic matter concentration,68,mg l^-1,63,Filter combustion,1.325,mean,0.542,95_ci,,100,
118932,1,9,965,Merulina ampliata,437,"Cyrene patch reef, Singapore",1.2516,103.7184,367,,142341,197,Suspended particulate matter concentration,68,mg l^-1,63,Filter combustion,9.862,mean,5.324,95_ci,,100,
118932,1,9,965,Merulina ampliata,437,"Cyrene patch reef, Singapore",1.2516,103.7184,367,,142342,198,Nitrite-nitrate concentration,69,ppb - parts-per-billion,62,Flow injection analyser,37.183,mean,17.089,95_ci,,100,
118939,1,9,965,Merulina ampliata,440,"Raffles lighthouse, Singapore",1.1593,103.7407,367,,142427,60,Growth rate,62,mm month^-1,2,Alizarin stain,1.928,mean,0.205,95_ci,,23,
118939,1,9,965,Merulina ampliata,440,"Raffles lighthouse, Singapore",1.1593,103.7407,367,,142428,143,Water depth,9,m,6,Depth gauge,3.5,raw_value,,,,,
118939,1,9,965,Merulina ampliata,440,"Raffles lighthouse, Singapore",1.1593,103.7407,367,,142429,151,Season,10,cat,,,wet (apr-nov)),raw_value,,,,,
118939,1,9,965,Merulina ampliata,440,"Raffles lighthouse, Singapore",1.1593,103.7407,367,,142430,190,Distance from shore,37,km,,,15,raw_value,,,,,
118939,1,9,965,Merulina ampliata,440,"Raffles lighthouse, Singapore",1.1593,103.7407,367,,142431,146,Chlorophyll a,71,mg m^-2,,,0.111,mean,0.022,95_ci,,100,
118939,1,9,965,Merulina ampliata,440,"Raffles lighthouse, Singapore",1.1593,103.7407,367,,142432,191,Downward flux of suspended particulate matter,67,mg cm^-2 day^-1,64,Sediment trap,0.624,mean,0.217,95_ci,,100,
118939,1,9,965,Merulina ampliata,440,"Raffles lighthouse, Singapore",1.1593,103.7407,367,,142433,192,Dissolved oxygen concentration,68,mg l^-1,61,Oxygen meter,6.09,mean,0.299,95_ci,,100,
118939,1,9,965,Merulina ampliata,440,"Raffles lighthouse, Singapore",1.1593,103.7407,367,,142434,193,Phosphate concentration,69,ppb - parts-per-billion,62,Flow injection analyser,12.857,mean,11.803,95_ci,,100,
118939,1,9,965,Merulina ampliata,440,"Raffles lighthouse, Singapore",1.1593,103.7407,367,,142435,194,Salinity,70,0/00,59,Refractometer,32.202,mean,0.96,95_ci,,100,
118939,1,9,965,Merulina ampliata,440,"Raffles lighthouse, Singapore",1.1593,103.7407,367,,142436,195,Light extinction coefficient,9,m,60,Secchi disk,0.732,mean,0.146,95_ci,,100,
118939,1,9,965,Merulina ampliata,440,"Raffles lighthouse, Singapore",1.1593,103.7407,367,,142437,152,Water temperature,52,ºC,61,Oxygen meter,29.266,mean,0.278,95_ci,,100,
118939,1,9,965,Merulina ampliata,440,"Raffles lighthouse, Singapore",1.1593,103.7407,367,,142438,196,Particulate organic matter concentration,68,mg l^-1,63,Filter combustion,2.005,mean,0.887,95_ci,,100,
118939,1,9,965,Merulina ampliata,440,"Raffles lighthouse, Singapore",1.1593,103.7407,367,,142439,197,Suspended particulate matter concentration,68,mg l^-1,63,Filter combustion,9.028,mean,2.824,95_ci,,100,
118939,1,9,965,Merulina ampliata,440,"Raffles lighthouse, Singapore",1.1593,103.7407,367,,142440,198,Nitrite-nitrate concentration,69,ppb - parts-per-billion,62,Flow injection analyser,32.3,mean,15.775,95_ci,,100,
118934,1,9,965,Merulina ampliata,438,"Pulau Hantu, Singapore",1.2225,103.7502,367,,142357,60,Growth rate,62,mm month^-1,2,Alizarin stain,2.065,mean,0.274,95_ci,,11,
118934,1,9,965,Merulina ampliata,438,"Pulau Hantu, Singapore",1.2225,103.7502,367,,142358,143,Water depth,9,m,6,Depth gauge,3.5,raw_value,,,,,
118934,1,9,965,Merulina ampliata,438,"Pulau Hantu, Singapore",1.2225,103.7502,367,,142359,151,Season,10,cat,,,dry (nov-mar),raw_value,,,,,
118934,1,9,965,Merulina ampliata,438,"Pulau Hantu, Singapore",1.2225,103.7502,367,,142360,190,Distance from shore,37,km,,,7.5,raw_value,,,,,
118934,1,9,965,Merulina ampliata,438,"Pulau Hantu, Singapore",1.2225,103.7502,367,,142361,146,Chlorophyll a,71,mg m^-2,,,0.105,mean,0.026,95_ci,,100,
118934,1,9,965,Merulina ampliata,438,"Pulau Hantu, Singapore",1.2225,103.7502,367,,142362,191,Downward flux of suspended particulate matter,67,mg cm^-2 day^-1,64,Sediment trap,6.844,mean,2.036,95_ci,,100,
118934,1,9,965,Merulina ampliata,438,"Pulau Hantu, Singapore",1.2225,103.7502,367,,142363,192,Dissolved oxygen concentration,68,mg l^-1,61,Oxygen meter,6.896,mean,0.73,95_ci,,100,
118934,1,9,965,Merulina ampliata,438,"Pulau Hantu, Singapore",1.2225,103.7502,367,,142364,193,Phosphate concentration,69,ppb - parts-per-billion,62,Flow injection analyser,8.361,mean,2.249,95_ci,,100,
118934,1,9,965,Merulina ampliata,438,"Pulau Hantu, Singapore",1.2225,103.7502,367,,142365,194,Salinity,70,0/00,59,Refractometer,33.501,mean,0.609,95_ci,,100,
118934,1,9,965,Merulina ampliata,438,"Pulau Hantu, Singapore",1.2225,103.7502,367,,142366,195,Light extinction coefficient,9,m,60,Secchi disk,0.776,mean,0.067,95_ci,,100,
118934,1,9,965,Merulina ampliata,438,"Pulau Hantu, Singapore",1.2225,103.7502,367,,142367,152,Water temperature,52,ºC,61,Oxygen meter,28.048,mean,0.72,95_ci,,100,
118934,1,9,965,Merulina ampliata,438,"Pulau Hantu, Singapore",1.2225,103.7502,367,,142368,196,Particulate organic matter concentration,68,mg l^-1,63,Filter combustion,0.714,mean,0.207,95_ci,,100,
118934,1,9,965,Merulina ampliata,438,"Pulau Hantu, Singapore",1.2225,103.7502,367,,142369,197,Suspended particulate matter concentration,68,mg l^-1,63,Filter combustion,4.028,mean,3.148,95_ci,,100,
118934,1,9,965,Merulina ampliata,438,"Pulau Hantu, Singapore",1.2225,103.7502,367,,142370,198,Nitrite-nitrate concentration,69,ppb - parts-per-billion,62,Flow injection analyser,16.715,mean,8.826,95_ci,,100,
118937,1,9,965,Merulina ampliata,439,"Semakau, Singapore",1.2068,103.7579,367,,142399,60,Growth rate,62,mm month^-1,2,Alizarin stain,1.785,mean,0.336,95_ci,,12,
118937,1,9,965,Merulina ampliata,439,"Semakau, Singapore",1.2068,103.7579,367,,142400,143,Water depth,9,m,6,Depth gauge,3.5,raw_value,,,,,
118937,1,9,965,Merulina ampliata,439,"Semakau, Singapore",1.2068,103.7579,367,,142401,151,Season,10,cat,,,wet (apr-nov)),raw_value,,,,,
118937,1,9,965,Merulina ampliata,439,"Semakau, Singapore",1.2068,103.7579,367,,142402,190,Distance from shore,37,km,,,8,raw_value,,,,,
118937,1,9,965,Merulina ampliata,439,"Semakau, Singapore",1.2068,103.7579,367,,142403,146,Chlorophyll a,71,mg m^-2,,,0.154,mean,0.045,95_ci,,100,
118937,1,9,965,Merulina ampliata,439,"Semakau, Singapore",1.2068,103.7579,367,,142404,191,Downward flux of suspended particulate matter,67,mg cm^-2 day^-1,64,Sediment trap,3.123,mean,1.792,95_ci,,100,
118937,1,9,965,Merulina ampliata,439,"Semakau, Singapore",1.2068,103.7579,367,,142405,192,Dissolved oxygen concentration,68,mg l^-1,61,Oxygen meter,6.111,mean,0.299,95_ci,,100,
118937,1,9,965,Merulina ampliata,439,"Semakau, Singapore",1.2068,103.7579,367,,142406,193,Phosphate concentration,69,ppb - parts-per-billion,62,Flow injection analyser,15.386,mean,3.443,95_ci,,100,
118937,1,9,965,Merulina ampliata,439,"Semakau, Singapore",1.2068,103.7579,367,,142407,194,Salinity,70,0/00,59,Refractometer,32.588,mean,0.878,95_ci,,100,
118937,1,9,965,Merulina ampliata,439,"Semakau, Singapore",1.2068,103.7579,367,,142408,195,Light extinction coefficient,9,m,60,Secchi disk,0.989,mean,0.231,95_ci,,100,
118937,1,9,965,Merulina ampliata,439,"Semakau, Singapore",1.2068,103.7579,367,,142409,152,Water temperature,52,ºC,61,Oxygen meter,29.045,mean,0.228,95_ci,,100,
