ReefID,ReefName,Longitude,Latitude,Year,AerialScore,DHWytd,Sector
22-125,U/N Reef,152.553009,-22.15541458,2017,0,0.93381,South
22-129,U/N Reef,152.6269074,-22.18472099,2017,0,0.784292,South
22-131,Sunray Reef,152.761322,-22.18341255,2017,0,1.225782,South
22-133,Sandshoe Reef,152.7570496,-22.20902634,2017,0,1.207709,South
22-134,U/N Reef,152.6186676,-22.22284508,2017,0,0.7866,South
22-139,U/N Reef,152.6046906,-22.26438522,2017,1,0.785603,South
22-140,Sweetlip Reef,152.73732,-22.27070427,2017,0,0.631913,South
22-141,Dicks Reef,152.662796,-22.30785561,2017,0,0.63814,South
22-142,U/N Reef,152.7365112,-22.29887009,2017,0,0.631913,South
22-143,U/N Reef,152.7290039,-22.32504654,2017,0,0.921434,South
22-144,U/N Reef,152.6802521,-22.33198547,2017,0,0.63814,South
22-145,Hixson Cay Reef,152.7306213,-22.34350204,2017,0,0.921434,South
22-147a,U/N Reef,152.7062836,-22.36080551,2017,0,0.925856,South
22-147b,South Hixson Reef,152.7198944,-22.35609627,2017,0,0.925856,South
23-045a,North Reef (North),151.9040222,-23.18507195,2017,0,3.06,South
23-046,Tryon Reef,151.7827454,-23.24594116,2017,1,2.66,South
23-048,Broomfield Reef,151.9402924,-23.26951599,2017,0,3.08,South
23-049,North West Island Reef,151.770752,-23.29514885,2017,0,2.2,South
23-050,Wilson Island Reef,151.8903046,-23.29052353,2017,1,2.61,South
23-051,Wreck Island Reef,151.9653931,-23.33036804,2017,0,2.84,South
23-052a,Heron Reef,151.9711304,-23.44615173,2017,1,2.33,South
23-053,Wistari Reef,151.876709,-23.46987534,2017,1,1.96,South
23-054,Sykes Reef,152.0337524,-23.43322182,2017,1,2.69,South
23-055a,One Tree Island Reef,152.061142,-23.4956665,2017,1,2.99,South
23-068,Erskine Reef,151.7736359,-23.50185394,2017,2,1.73,South
23-069,Mast Head Reef,151.7267151,-23.52691841,2017,1,2.06,South
23-071,Polmaise Reef,151.6779175,-23.55586243,2017,0,3.91,South
23-076,Lamont Reef,152.0274353,-23.59870148,2017,1,2.1,South
23-077,Fitzroy Reef,152.1474304,-23.63306427,2017,0,3.29,South
23-078,Llewellyn Reef,152.1809387,-23.69460678,2017,0,3.68,South
23-079,Boult Reef,152.2719421,-23.75748634,2017,0,4.02,South
23-080,Hoskyn Islands Reef,152.287262,-23.8077755,2017,0,3.62,South
23-081,Fairfax Islands Reef,152.3609619,-23.86657143,2017,0,3.47,South
23-082a,Lady Musgrave Reef,152.387207,-23.90178299,2017,0,3.05,South
